ID,Name,Maker,Category,Sub_Category,Sub_Sub_Category,Sub_Sub_Sub_Category,Cost,Volume(ml),Alcohol_By_Volume,Aroma,Color,Deposit,Origin,Region
854208,RIDER CIDER - TRADITIONAL DRY APPLE 30 L,AFIC EXIM (CANADA) CORP.,CIDER,,,,189.48,30000,5.0,,,30.0,CANADA,BRITISH COLUMBIA
765937,RIDER CIDER - VALENCIA ORANGE - CANS,AFIC EXIM (CANADA) CORP.,CIDER,,,,10.79,355.0,5.0,,,0.6,CANADA,BRITISH COLUMBIA
736627,ROCK CREEK PREMIUM DRY APPLE CIDER (CLS),BIG ROCK BREWERY,CIDER,,,,16.29,355.0,5.5,,,0.6,CANADA,ALBERTA
772462,ROGUE ALES FRUIT SALAD CIDER,HARVEST VINTAGE IMPORTS,CIDER,,,,11.16,650,6.4,,,0.1,UNITED STATES,OREGON
736444,SAMUEL SMITH ORGANIC APPLE CIDER,DELANCEY DIRECT INCORPORATED,CIDER,,,,6.33,550,5.0,,,0.1,UNITED KINGDOM,ENGLAND
772501,SAMUEL SMITH ORGANIC APPLE CIDER,DELANCEY DIRECT INCORPORATED,CIDER,,,,15.86,355.0,5.0,,,0.4,UNITED KINGDOM,ENGLAND
792569,SAMUEL SMITH ORGANIC PERRY,DELANCEY DIRECT INCORPORATED,CIDER,,,,13.83,355.0,5.0,,,0.4,UNITED KINGDOM,ENGLAND
792570,SAMUEL SMITH ORGANIC PERRY,DELANCEY DIRECT INCORPORATED,CIDER,,,,6.35,550,5.0,,,0.1,UNITED KINGDOM,ENGLAND
764538,SAVANNA DRY PREMIUM CIDER,PETER MIELZYNSKI AGENCIES LTD.,CIDER,,,,9.78,330.0,5.0,,,0.4,SOUTH AFRICA,
763341,SCARLETT'S SPRITZERS ELDERFLOWER LIME,SUMMIT FINE WINES COMPANY,CIDER,,,,1.48,500,5.0,,,0.1,NEW ZEALAND,
763340,SCARLETT'S SPRITZERS RED BERRIES,SUMMIT FINE WINES COMPANY,CIDER,,,,1.48,500,5.0,,,0.1,NEW ZEALAND,
958082,SCENIC ROAD CIDER - DRY,PNW NEGOCIANTS INC.,CIDER,,,,7.18,500,7.0,,,0.1,CANADA,BRITISH COLUMBIA
784506,SCENIC ROAD CIDER - NEARLY DRY,PNW NEGOCIANTS INC.,CIDER,,,,7.18,500,7.0,,,0.1,CANADA,BRITISH COLUMBIA
789725,SCENIC ROAD CIDER RAZZ,PNW NEGOCIANTS INC.,CIDER,,,,7.74,500,5.9,,,0.1,CANADA,BRITISH COLUMBIA
305649,SEA CIDER BIRDS AND THE BEES,WINE ALLIANCE,CIDER,,,,14.88,750,9.9,,,0.1,CANADA,BRITISH COLUMBIA
751020,SEA CIDER BRAMBLE BUBBLY,WINE ALLIANCE,CIDER,,,,14.88,750,6.0,,,0.1,CANADA,BRITISH COLUMBIA
795844,SEA CIDER GINGER PERRY,WINE ALLIANCE,CIDER,,,,14.94,750,12.0,,,0.1,CANADA,BRITISH COLUMBIA
106823,SEA CIDER KINGS & SPIES,WINE ALLIANCE,CIDER,,,,14.88,750,8.0,,,0.1,CANADA,BRITISH COLUMBIA
741080,SEA CIDER PIPPINS,WINE ALLIANCE,CIDER,,,,14.88,750,9.5,,,0.1,CANADA,BRITISH COLUMBIA
767031,SEA CIDER RUBY ROSE,WINE ALLIANCE,CIDER,,,,14.88,750,9.9,,,0.1,CANADA,BRITISH COLUMBIA
641993,SEA CIDER RUMRUNNER,WINE ALLIANCE,CIDER,,,,14.88,750,12.0,,,0.1,CANADA,BRITISH COLUMBIA
787949,SEA CIDER SASSAMANASH,WINE ALLIANCE,CIDER,,,,14.94,750,9.9,,,0.1,CANADA,BRITISH COLUMBIA
206904,SEA CIDER WASSAIL,WINE ALLIANCE,CIDER,,,,14.88,750,14.0,,,0.1,CANADA,BRITISH COLUMBIA
132878,SEA CIDER WILD ENGLISH,WINE ALLIANCE,CIDER,,,,14.88,750,7.5,,,0.1,CANADA,BRITISH COLUMBIA
768611,SEA CIDER WITCH'S BROOM,WINE ALLIANCE,CIDER,,,,14.88,750,9.9,,,0.1,CANADA,BRITISH COLUMBIA
39156,SEA CIDER WOLF IN THE WOODS,WINE ALLIANCE,CIDER,,,,14.88,750,9.9,,,0.1,CANADA,BRITISH COLUMBIA
749510,SEAGRAM APPLE CIDER,KIRKWOOD DIAMOND CANADA,CIDER,,,,2.54,473,5.2,,,0.1,CANADA,ONTARIO
800352,SHINY APPLE CIDER,PREMIUM WINE LIQUOR BEER IMPORTS,CIDER,,,,3.36,473,7.0,,,0.1,CANADA,ONTARIO
800349,SHINY APPLE CIDER WITH PINOT NOIR,PREMIUM WINE LIQUOR BEER IMPORTS,CIDER,,,,3.58,473,6.5,,,0.1,CANADA,ONTARIO
790204,SOMERSBY APPLE 8X330ML CANS,CARLSBERG CANADA INC.,CIDER,,,,13.85,330.0,4.5,,,0.8,FINLAND,
212639,SOMERSBY APPLE CIDER,CARLSBERG CANADA INC.,CIDER,,,,3.1,500,4.5,,,0.1,DENMARK,
375337,SOMERSBY APPLE CIDER 4 X 500ML CANS,CARLSBERG CANADA INC.,CIDER,,,,10.93,500.0,4.5,,,0.4,DENMARK,
764592,SOMERSBY APPLE CIDER 6 X 330ML BOTTLES,CARLSBERG CANADA INC.,CIDER,,,,11.84,330.0,4.5,,,0.6,DENMARK,
163253,SOMERSBY APPLE CIDER DRAUGHT,CARLSBERG CANADA INC.,CIDER,,,,139.76,25000,4.5,,,0.0,DENMARK,
766774,SOMERSBY BLACKBERRY CIDER 4 X 500ML CANS,CARLSBERG CANADA INC.,CIDER,,,,11.93,500.0,4.5,,,0.4,DENMARK,
524637,SOMERSBY BLACKBERRY CIDER 500ML CANS,CARLSBERG CANADA INC.,CIDER,,,,3.1,500,4.5,,,0.1,DENMARK,
789585,SOMERSBY ELDERFLOWER 4X500ML CANS,CARLSBERG CANADA INC.,CIDER,,,,9.93,500.0,4.5,,,0.4,DENMARK,
781995,SOMERSBY ELDERFLOWER CIDER 500ML CANS,CARLSBERG CANADA INC.,CIDER,,,,3.1,500,4.5,,,0.1,DENMARK,
781998,SOMERSBY MIXER PACK CIDER 8X500ML CANS,CARLSBERG CANADA INC.,CIDER,,,,23.29,500.0,4.5,,,0.8,DENMARK,
771331,SOMERSBY PEAR CIDER 4 X 500ML CANS,CARLSBERG CANADA INC.,CIDER,,,,11.93,500.0,4.5,,,0.4,DENMARK,
789584,SOMERSBY RHUBARB CIDER 4X500ML CAN,CARLSBERG CANADA INC.,CIDER,,,,11.93,500.0,4.5,,,0.4,DENMARK,
794655,SOMERSBY SEMI DRY 500ML CANS,CARLSBERG CANADA INC.,CIDER,,,,2.8,500,4.5,,,0.1,DENMARK,
794140,SOMERSBY SEMI DRY DRAUGHT,CARLSBERG CANADA INC.,CIDER,,,,142.2,25000,4.5,,,0.0,DENMARK,
769849,SONOMA CIDER APPLE THE HATCHET,ADVINTAGE BRANDS INC.,CIDER,,,,12.31,355.0,6.0,,,0.4,UNITED STATES,CALIFORNIA
769851,SONOMA CIDER BOURBON THE ANVIL,ADVINTAGE BRANDS INC.,CIDER,,,,12.31,355.0,6.0,,,0.4,UNITED STATES,CALIFORNIA
769850,SONOMA CIDER PEAR THE PITCHFORK,ADVINTAGE BRANDS INC.,CIDER,,,,12.31,355.0,6.0,,,0.4,UNITED STATES,CALIFORNIA
785561,SONOMA CIDER WINTER MIX 4 PACK,ADVINTAGE BRANDS INC.,CIDER,,,,20.16,650.0,5.5,,,0.4,UNITED STATES,CALIFORNIA
737193,SPIRE MOUNTAIN APPLE CIDER BIG BOTTLES,DELANCEY DIRECT INCORPORATED,CIDER,,,,5.34,650,5.0,,,0.1,UNITED STATES,WASHINGTON
784170,SPIRE MOUNTAIN CRISP N DRY APPLE CIDER,DELANCEY DIRECT INCORPORATED,CIDER,,,,16.43,355.0,5.0,,,0.6,UNITED STATES,WASHINGTON
794682,SPIRE MOUNTAIN DARK N DRY APPLE CIDER,DELANCEY DIRECT INCORPORATED,CIDER,,,,10.84,473.0,5.0,,,0.4,UNITED STATES,WASHINGTON
753298,SPIRE MOUNTAIN PEAR CIDER,DELANCEY DIRECT INCORPORATED,CIDER,,,,340.34,58674,5.0,,,30.0,UNITED STATES,WASHINGTON
791127,SPIRE MOUNTAIN SPARKLING PEAR CIDER,DELANCEY DIRECT INCORPORATED,CIDER,,,,17.74,355.0,5.0,,,0.6,UNITED STATES,WASHINGTON
786345,STELLA CIDRE 4X473ML CANS,RTD CANADA INC.,CIDER,,,,12.95,473.0,4.5,,,0.4,UNITED STATES,NEW YORK
786367,STELLA CIDRE 4X473ML CANS,RTD CANADA INC.,CIDER,,,,12.94,473.0,4.5,,,0.4,UNITED STATES,NEW YORK
421602,STRONGBOW CIDER,MOLSON CANADA 2005,CIDER,,,,272.27,50000,4.5,,,0.0,UNITED KINGDOM,ENGLAND
622282,STRONGBOW CIDER,MOLSON CANADA 2005,CIDER,,,,11.93,500.0,5.3,,,0.4,UNITED KINGDOM,ENGLAND
732937,STRONGBOW CIDER,MOLSON CANADA 2005,CIDER,,,,13.97,330.0,5.3,,,0.6,BELGIUM,
732938,STRONGBOW CIDER,MOLSON CANADA 2005,CIDER,,,,20.94,440.0,5.3,,,0.8,UNITED KINGDOM,ENGLAND
788183,STRONGBOW DARKFRUIT,MOLSON CANADA 2005,CIDER,,,,11.93,440.0,4.5,,,0.4,UNITED KINGDOM,ENGLAND
772331,STRONGBOW ELDERFLOWER,MOLSON CANADA 2005,CIDER,,,,11.93,440.0,4.5,,,0.4,UNITED KINGDOM,ENGLAND
780128,STRONGBOW GINGER,MOLSON CANADA 2005,CIDER,,,,11.93,440.0,4.5,,,0.4,UNITED KINGDOM,ENGLAND
772332,STRONGBOW GOLD,MOLSON CANADA 2005,CIDER,,,,11.93,440.0,4.5,,,0.4,UNITED KINGDOM,ENGLAND
773965,STRONGBOW GOLD,MOLSON CANADA 2005,CIDER,,,,174.35,30000,4.5,,,0.0,BELGIUM,
778203,STRONGBOW GOLD DUTY PAID,MOLSON CANADA 2005,CIDER,,,,11.93,440.0,4.5,,,0.4,UNITED KINGDOM,ENGLAND
781772,STRONGBOW VARIETY PACK 16 CAN,MOLSON CANADA 2005,CIDER,,,,40.53,440.0,4.7,,,1.6,UNITED KINGDOM,ENGLAND
789954,STRONGBOW VARIETY PACK 8 CAN 2017,MOLSON CANADA 2005,CIDER,,,,20.94,440.0,4.7,,,0.8,UNITED KINGDOM,ENGLAND
790751,SUN RYPE - OKANAGAN DRY APPLE CIDER CAN,AFIC EXIM (CANADA) CORP.,CIDER,,,,11.07,473.0,5.5,,,0.4,CANADA,BRITISH COLUMBIA
791291,SUNRYPEOKANAGAN DRY APPLE HARD CIDER 30L,AFIC EXIM (CANADA) CORP.,CIDER,,,,189.48,30000,5.5,,,30.0,CANADA,BRITISH COLUMBIA
793046,TAWSE CIDER,ARTISAN WINES LTD.,CIDER,,,,14.98,750,8.0,,,0.1,CANADA,ONTARIO
743208,TEMPT 7 ELDERFLOWER CIDER,RIVER VALLEY BEVERAGE,CIDER,,,,2.25,330,4.5,,,0.1,DENMARK,
788684,TEMPT 9 STRAWBERRY LIME CIDER,RIVER VALLEY BEVERAGE,CIDER,,,,2.25,330,4.5,,,0.1,DENMARK,
774389,TIETON - APRICOT,UNTAPPED CRAFT IMPORTS,CIDER,,,,9.74,500,6.9,,,0.1,UNITED STATES,WASHINGTON
869149,TIETON - CHERRY BLEND,UNTAPPED CRAFT IMPORTS,CIDER,,,,9.74,500,6.9,,,0.1,UNITED STATES,WASHINGTON
784334,TIETON - CRANBERRY CIDER,UNTAPPED CRAFT IMPORTS,CIDER,,,,9.74,500,6.9,,,0.1,UNITED STATES,WASHINGTON
784335,TIETON - RAMBLING ROUTE HARD APPLE CIDER,UNTAPPED CRAFT IMPORTS,CIDER,,,,14.82,473.0,6.9,,,0.4,UNITED STATES,WASHINGTON
784382,TIETON - RAMBLING ROUTE HARD PEAR CIDER,UNTAPPED CRAFT IMPORTS,CIDER,,,,14.82,473.0,6.9,,,0.4,UNITED STATES,WASHINGTON
784333,TIETON - YAKIMA VALLEY DRY HOPPED CIDER,UNTAPPED CRAFT IMPORTS,CIDER,,,,9.74,500,6.9,,,0.1,UNITED STATES,WASHINGTON
795421,UNCOMMON APPLE HASKAP CIDER,UNCOMMON IMPORTS,CIDER,,,,7.24,500,6.4,,,0.1,CANADA,BRITISH COLUMBIA
787249,UNCOMMON DRY CRAFT CIDER,UNCOMMON IMPORTS,CIDER,,,,6.79,500,6.5,,,0.1,CANADA,BRITISH COLUMBIA
800009,UNCOMMON DRY CRAFT CIDER 30L KEG,UNCOMMON IMPORTS,CIDER,,,,198.0,30000,6.5,,,0.0,CANADA,ALBERTA
800008,UNCOMMON DRY CRAFT CIDER 50L KEG,UNCOMMON IMPORTS,CIDER,,,,320.0,50000,6.5,,,0.0,CANADA,ALBERTA
787252,UNCOMMON DRY HOPPED CIDER,UNCOMMON IMPORTS,CIDER,,,,6.79,500,6.8,,,0.1,CANADA,BRITISH COLUMBIA
800011,UNCOMMON DRY HOPPED CIDER 30L KEG,UNCOMMON IMPORTS,CIDER,,,,198.0,30000,6.7,,,0.0,CANADA,ALBERTA
800010,UNCOMMON DRY HOPPED CIDER 50L KEG,UNCOMMON IMPORTS,CIDER,,,,320.0,50000,6.7,,,0.0,CANADA,ALBERTA
780008,WANDEROOT,MOLSON CANADA 2005,CIDER,,,,11.56,473.0,5.1,,,0.4,CANADA,ONTARIO
780009,WANDEROOT,MOLSON CANADA 2005,CIDER,,,,12.79,355.0,5.1,,,0.6,CANADA,ONTARIO
787423,WARDS PICKER'S HUT WINTER SPICE,SOUTH BY SOUTHWEST WINE IMPORTS INC.,CIDER,,,,5.56,650,6.0,,,0.1,CANADA,BRITISH COLUMBIA
787978,WARDS PICKER'S HUT WINTER SPICE,SOUTH BY SOUTHWEST WINE IMPORTS INC.,CIDER,,,,157.8,30000,6.0,,,0.25,CANADA,BRITISH COLUMBIA
741818,WESTONS OLD ROSIE SCRUMPY CIDER,UNITED DISTRIBUTORS,CIDER,,,,4.73,500,7.3,,,0.1,UNITED KINGDOM,ENGLAND
765981,WESTONS OLD ROSIE SCRUMPY CIDER - 2L,UNITED DISTRIBUTORS,CIDER,,,,14.81,2000,7.3,,,0.25,UNITED KINGDOM,ENGLAND
746140,WESTONS STOWFORD PRESS CIDER - 500ML CAN,UNITED DISTRIBUTORS,CIDER,,,,10.94,500.0,4.5,,,0.4,UNITED KINGDOM,ENGLAND
741816,WESTONS WYLDWOOD ORGANIC APPLE CIDER,UNITED DISTRIBUTORS,CIDER,,,,4.49,500,6.5,,,0.1,UNITED KINGDOM,ENGLAND
737269,WILLIAM'S SIR PERRY CIDER,PREMIER BRANDS  LTD.,CIDER,,,,11.91,500.0,6.0,,,0.4,UNITED KINGDOM,OTHER
711743,'INDIGO WIND' PREMIUM SPARKLING JUNMAI,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,SPARKLING,,8.04,200,6.0,,,0.1,JAPAN,
794008,'KOME DRY' PREMIUM JAPANESE SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,9.1,300,15.0,,,0.1,JAPAN,
117432,'KOME DRY' PREMIUM JAPANESE SAKE JUMBO,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,45.86,1800,15.5,,,0.25,JAPAN,
784988,AIZUHOMARE BANSHU YAMADA JUNMAI DAIGINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,98.79,720,16.5,,,0.1,JAPAN,
785079,AIZUHOMARE HONZOJO PREMIUM DRY SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,268.89,18000,15.5,,,0.25,JAPAN,
785083,AIZUHOMARE HONZOJO PREMIUM DRY SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,36.88,720,15.4,,,0.1,JAPAN,
784983,AIZUHOMARE JUNMAI DAIGINJO KIWAMI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,29.89,720,16.0,,,0.1,JAPAN,
784984,AIZUHOMARE JUNMAI DAIGINJO KIWAMI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,58.01,1800,16.0,,,0.25,JAPAN,
796034,ALA LAO JIU RICE WINE,HI-BRIDGE LIQUOR CONSULTING LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,6.97,500,10.5,,,0.1,CHINA,
769662,AMANOTO UMASHINE SPECIAL JUNMAI,DELANCEY DIRECT INCORPORATED,WINE -- SAKE,SAKE,NOT SPARKLING,,23.49,720,15.7,,,0.1,JAPAN,
311761,ASAMAI - JUNMAI SAKE AMANOTO,DELANCEY DIRECT INCORPORATED,WINE -- SAKE,SAKE,NOT SPARKLING,,11.64,300,16.5,,,0.1,JAPAN,
588665,ASIAN PEAR MOONSTONE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,17.01,750,13.5,,,0.1,UNITED STATES,OREGON
736284,ASIAN PEAR MOONSTONE PREMIUM JUNMAI,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,8.06,300,13.5,,,0.1,UNITED STATES,OREGON
799647,AWAYUKI SPARKLING SAKE,RIVER VALLEY BEVERAGE,WINE -- SAKE,SAKE,SPARKLING,,7.78,300,5.5,,,0.1,JAPAN,
600676,BABY 'G' PREM JUNMAI GINJO GENSHU SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,14.15,300,18.0,,,0.1,UNITED STATES,OREGON
709762,BIZEN JUNMAI GINJO PREMIUM SAKE,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,11.01,300,15.0,,,0.1,JAPAN,
678300,BREWMASTERS CHOICE HONJOZO PREMIUM SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,36.83,1800,15.5,,,0.25,JAPAN,
794511,BREWMASTERS CHOICE HONJOZO PREMIUM SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,15.92,720,15.5,,,0.1,JAPAN,
256255,CHUNG HA COLD SAKE,COBEES ENTERPRISE LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,5.73,300,13.0,,,0.1,KOREA (REPUBLIC OF),
795946,COWBOY YAMAHAI JUNMAI GINJO GENSHU,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,26.4,720,18.5,,,0.1,JAPAN,
717873,DAIGINJO ULTRA PREMIUM YOSHINOGAWA SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,61.34,720,16.5,,,0.1,JAPAN,
790420,DAIGINJOU USUNIGORI 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,46.38,720,16.0,,,0.1,JAPAN,
778939,DAIGINJYOU BIROKUTEN 1.8L,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,90.99,1800,16.0,,,0.25,JAPAN,
776742,DAIGINJYOU BIROKUTEN 300ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,15.13,300,16.0,,,0.1,JAPAN,
776790,DAIGINJYOU NAGASAKIBUGYOU 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,39.73,720,15.0,,,0.1,JAPAN,
776740,DAIJINJYOU BIROKUTEN 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,43.07,720,16.0,,,0.1,JAPAN,
124420,DASSAI '23' PREMIUM JUMAI DAIGINJO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,35.08,300,16.0,,,0.1,JAPAN,
124438,DASSAI '39' PREMIUM JUMAI DAIGINJO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,20.14,300,16.0,,,0.1,JAPAN,
892943,DASSAI '50' NIGORI JUNMAI DAIGINJO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,15.15,300,15.0,,,0.1,JAPAN,
124453,DASSAI '50' PREMIUM JUMAI DAIGINJO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,30.35,720,16.0,,,0.1,JAPAN,
335927,DASSAI '50' PREMIUM JUNMAI DAI-GINJO SAK,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,15.15,300,15.5,,,0.1,JAPAN,
586941,DIAMOND MOMOKAWA,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,17.37,750,15.0,,,0.1,UNITED STATES,OREGON
445155,EIKOH - JAPANESE PLUM WINE,DELANCEY DIRECT INCORPORATED,WINE -- SAKE,SAKE,NOT SPARKLING,,10.89,300,14.5,,,0.1,JAPAN,
795840,F-60 ROKUMARU - MASUKAGAMI SEISHU,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,23.7,720,15.0,,,0.1,JAPAN,
795947,FISHERMAN SOKUJO JINMAI GINJO SAKE,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,21.89,720,14.5,,,0.1,JAPAN,
797390,FUKUCHO JUNMAI DAIGINJO HATTANSO 50,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,37.92,720,16.0,,,0.1,JAPAN,
775506,FUKUCHO SPARKLING SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,SPARKLING,,14.2,300,15.0,,,0.1,JAPAN,
780407,FUKUCHO SPARKLING SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,SPARKLING,,13.2,300,15.0,,,0.1,JAPAN,
775507,FUKUCHO YUZU LEMON SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,20.88,500,8.9,,,0.1,JAPAN,
239012,FUKUMITSUYA - KAGATOBI - AI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,38.72,720,15.7,,,0.1,JAPAN,
349738,FUKUMITSUYA - TRADITION JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,261.87,18000,13.0,,,0.25,JAPAN,
755500,FUKUMITSUYA - TRADITION JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,15.25,720,13.0,,,0.1,JAPAN,
767418,FUKUMITSUYA - TRADITION JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,31.97,1800,13.0,,,0.25,JAPAN,
744443,FUKUMITSUYA KAGATOBI GOKKAN JUNMAI SAKE,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,10.5,300,15.0,,,0.1,JAPAN,
755497,FUKUMITSUYA KAGATOBI GOKKAN JUNMAI SAKE,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,43.75,1800,15.0,,,0.25,JAPAN,
301135,FUKUMITSUYA KAZEYO MIZUYO HITOYO JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,19.13,720,12.0,,,0.1,JAPAN,
568527,FUKUMITSUYA KAZEYO MIZUYO HITOYO JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,9.21,300,12.0,,,0.1,JAPAN,
755498,FUKUMITSUYA KAZEYO MIZUYO HITOYO JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,39.89,1800,12.0,,,0.25,JAPAN,
218701,FUKUMITSUYA-KAGATOBI-AI JUNMAI DAIGINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,74.73,1800,16.0,,,0.25,JAPAN,
184739,FUKUMITSUYA-KUROOBI DO DO YAMAHAI JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,33.92,720,15.0,,,0.1,JAPAN,
71852,FUKUMITSUYA-MOMOTOSE 5 LONG TERM AGAING,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,26.52,300,15.8,,,0.1,JAPAN,
776644,FUKUTSURU JUNMAI-GINJO 300ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,19.32,300,14.0,,,0.1,JAPAN,
776643,FUKUTSURU JUNMAI-GINJO 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,35.61,720,14.0,,,0.1,JAPAN,
866392,G SUPER PREMIUM SAKE GENSHU (CASK STR.),BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,27.37,750,18.0,,,0.1,UNITED STATES,OREGON
145433,GEKKEIKAN,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,8.21,750,14.6,,,0.1,UNITED STATES,CALIFORNIA
283853,GEKKEIKAN,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,155.77,18000,15.6,,,0.25,UNITED STATES,CALIFORNIA
769251,GEKKEIKAN CAP ACE SAKE,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,46.31,180.0,15.6,,,1.2,JAPAN,
306928,GEKKEIKAN COLD DRAFT SAKE,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,5.72,375,15.6,,,0.1,UNITED STATES,CALIFORNIA
785582,GEKKEIKAN HAIKU PREMIUM,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,6.73,300,15.0,,,0.1,UNITED STATES,CALIFORNIA
890616,GEKKEIKAN HAIKU PREMIUM SELECT,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,6.73,375,15.0,,,0.1,UNITED STATES,CALIFORNIA
603837,GEKKEIKAN HORIN JUNMAI DAI GINJO,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,13.23,300,15.5,,,0.1,JAPAN,
820076,GEKKEIKAN JUNMAI SAKE DELUXE,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,32.71,1800,16.7,,,0.25,JAPAN,
757536,GEKKEIKAN NIGORI,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,6.34,300,10.0,,,0.1,JAPAN,
158535,GEKKEIKAN SAKE,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,15.77,1500,14.6,,,0.25,UNITED STATES,CALIFORNIA
791645,GEKKEIKAN-BLACK & GOLD,SELECT WINES,WINE -- SAKE,SAKE,NOT SPARKLING,,16.68,750,15.6,,,0.1,UNITED STATES,CALIFORNIA
740628,GOKU-JO GINJO PREMIUM SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,12.16,300,15.0,,,0.1,JAPAN,
593319,GOKUJO SUPER PREMIUM GINJO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,29.34,720,15.0,,,0.1,JAPAN,
